product_code,product_name,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,brand_name,maker,origin,price_1,price_2,price_3,evaluation_score,comment_count
1016004949,[네스카페 돌체구스토]카페아메리카노 外 4Box 구매시/무료배송!,홈,롯데백화점,식품,생수/주스/음료/커피/녹차,원두커피,캡슐,,,,,네스카페 돌체구스토,네슬레,영국,"9,900","8,910","8,460",99,1686
8678599,[이즈마인]뮤즈 3인 소파,홈,거실/침실가구,소파/리클라이너,가죽소파,3인용,,,,,,이즈마인,(주)현대리바트,중국,"712,940","642,940","610,790",,152
1107137280,[아디다스(오리지널)]레깅스 [D88877 D88878 D89639],홈,롯데백화점,스포츠패션/슈즈,여성스포츠의류,트레이닝복,하의,,,,,아디다스(오리지널),(주)아디다스코리아,베트남,"29,000","24,650","23,420",,114
1100095233,[나이키키즈][인기아동화 총집합] 나이키 아디다스 인기 키즈 운동화 다이나모프리 20종택일,홈,스포츠패션/슈즈,스포츠슈즈,여성슈즈,런닝/워킹화,,,,,,,,,,"26,800",,,1024
1132311117,[크록스(CROCS)]크록스 라이트 거스트 아동부츠  15811-36U VGr/Vblu,홈,패션잡화,섬유/시즌잡화,모자,기타모자,,,,,,크록스(CROCS),크록스,중국,"29,900",,"28,400",,3
1117776958,[베스띠벨리]코트/점퍼 20종택1,홈,롯데백화점,여성정장/모피,코트,롱코트,,,,,,,,,,"49,000",,,264
1101259983,[JJ지고트]플레어 라인에 캐쥬얼한 트렌치코트(GGFC001610),홈,롯데백화점,영캐주얼,코트,트렌치코트,,,,,,JJ지고트,(주)바바패션,중국,"79,000",,"75,050",,1
1122396872,[바두기]바두기 업그레이드 이동식6단 빨래건조대/둥지선반 (문걸이수납),홈,생활용품/홈데코/리빙,세제/세탁/건조용품,친환경전문관,세탁용품/건조대,빨래건조대,,,,,,,,,"22,800",,,2544
1100775728,[예닮]예주연/아동한복/유아한복/여아한복/장신구,홈,U아동관,유아동의류/잡화,시즌/테마/한복,보리보리 전문관,유아동관☞키즈멤버쉽,한복/소품,예닮한복,,,예닮,단동금상무역유한회사,중국,"59,000",,"56,050",,10
1073069134,[베일리바오][베일리바오 정품]베일리바오 아기머리보호대/KC인증[베일리바오정품] (택1),홈,U아동관,발육용품/가구/매트,놀이방매트/안전용품,머리보호대/헬멧,전체보기,,,,,,,,"30,000","25,500",,,1173
1040424882,판매불가 상품,,,,,,,,,,,,,,,,,,
1131024872,[R.ROBOT][이월상품] (KH)시보리SLIM BA 바지(15229-410-02),홈,U아동관,롯데백화점 아동의류/잡화,아동의류/여아/3~9세,바지,면,긴바지,,,,R.ROBOT,(주)서양네트웍스,중국,"43,000",,"40,850",,30
1132912412,[지오다노(GIORDANO)]남성용 보머 패딩베스트 076507,홈,롯데백화점,진/유니섹스,베스트/가디건,패딩/다운베스트,,,,,,지오다노(GIORDANO),지오다노,베트남,"30,000",,"28,500",,9
1125701991,[닥스_양말]남녀혼합 체크링글 4족 선물세트 16345(4),홈,롯데백화점,패션슈즈/악세서리,스타킹/양말,양말,,,,,,닥스_양말,아주양말(주),한국,"16,000",,"15,200",,28
1078082293,[페도라]2015 주니어 C2 / 올라운드 C3 카시트 (3종 택1),홈,U아동관,발육용품/가구/매트,카시트/용품,신생아/유아용 카시트,전체보기,,,,,,,,,"145,000",,,1174
1121620045,[에고이스트][에고이스트]구매욕구 충만 ITEM BEST 20종택1,홈,롯데백화점,여성캐주얼,티셔츠,롱티셔츠,,,,,,,,,,"69,000",,,64
1130514568,[지오다노(GIORDANO)]남녀 슬랙스/치노팬츠 7종 택1(115707_115711_115712_415808_415203_415205_414803),홈,롯데백화점,진/유니섹스,팬츠,면팬츠,,,,,,지오다노(GIORDANO),지오다노,베트남,"20,000","17,000","16,150",,22
1129653278,[바자르(BAZAAR)][한정수량] 극세사 발매트+주방매트 2종 택1(더라인/더스타),홈,침구/커튼/카페트,홈데코/방석/타올/소품,침실/거실용 홈데코,발매트/타올시트,,,,,,바자르(BAZAAR),(주)다원물산,중국,"11,900",,"11,300",,17
1124832165,[라인]로비스 울 혼방 자켓(NGJKFJ99),홈,롯데백화점,여성캐주얼,재킷,알파카/울/캐시미어재킷,,,,,,라인,(주)라인바이린,중국,"79,000",,"75,050",,6
12488761,[아티키 그릭 허니]아티키 그릭 허니 JAR 4병+스마트팩 2개(250g*4병+100g*2개),홈,TV쇼핑,식품/건강식품,,,,,,,,아티키 그릭 허니,ATTIKI Bee Culturing Co.,그리스,"109,000","108,000","102,600",97,1440
1115143659,[톰보이][톰보이]더이상 말이 필요없는 톰보이 코트/패딩 20종택1,홈,롯데백화점,여성캐주얼,재킷,노카라/플랫카라재킷,,,,,,,,,,"119,700",,,44
1096427104,[스티브매든] 워커부츠 外 7종 택1,홈,패션슈즈,여성화,디자이너슈즈몰,부츠,하프부츠,,,,,,,,,"19,000",,,2924
1084596268,[핀란디아]핀란디아 오스턴 6인식탁 세트(의자4+3인벤치),홈,학생/주방/수납/디자인가구,식탁/주방수납,식탁세트,6인식탁세트,,,,,,핀란디아,퍼니우스,베트남,"896,800","814,330","773,610",,37
1133462599,[타미힐피거 칠드런(TOMMY HILFIGER)][타미힐피거칠드런]겨울마감&간절기 의류/새학기 책가방 15종 택1,홈,U아동관,롯데백화점 아동의류/잡화,신발/가방/잡화,가방/책가방,남아,,,,,,,,"61,600","52,360",,,33
1121654613,[락포트(남성화)]편안한 겨울슈즈 제안,홈,,,,,,,,,,,,,"69,000","62,100",,,46
1131259915,[코오롱스포츠](JWTAW15571LML)  남녀공용 GRAPHIC 맨투맨 티셔츠,홈,롯데백화점,아웃도어/골프/레저,남성등산복,티셔츠,긴팔티셔츠,,,,,코오롱스포츠,코오롱인더스트리(주) FnC부문,한국,"33,000","31,350","29,780",,39
1125128182,[비너스스타킹][1+1기획] 150D 압박 테리타이즈 (V8898),홈,롯데백화점,패션잡화,패션소품/시즌잡화,스타킹/레깅스,,,,,,비너스스타킹,신영스타킹,한국,"10,000",,"9,500",,218
1117031704,[코치 코리아]턴락 토트 인 시그니처 캔버스 36456 LICPV*****,홈,롯데백화점,패션잡화,여성가방,토트백,,,,,,코치 코리아,COACH,중국,"275,000","259,940","246,940",,2
1100322871,[JJ지고트]사선 절개포인트의 날씬해보이는 원피스(GGFC400704),홈,롯데백화점,여성캐주얼,원피스,모직/트위드원피스,,,,,,JJ지고트,(주)바바패션,중국,"49,000",,"46,550",,68
1092321172,[디스커버리][구스다운]디스커버리 남성 2레이어 방투습 나일론 소재 헤비다운 DMDJ5A461,홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,디스커버리,디스커버리,베트남,"390,000","387,660","368,280",,0
1095506614,[코지마]장윤정의 코지마 목어깨마사지기 링코 CMN-60,홈,건강/실버용품,안마의자/안마기/렌탈,실버클리닉365,안마기/마사지기,어깨/목안마기,,,,,코지마,수입원:복정제형(주),중국,"49,800","47,310","44,940",,34
1126430252,[동원F&B]실속45호 선물세트,홈,가공식품,탕/면/즉석식품,통조림,통조림류,,,,,,동원F&B;,동원F&B;,한국,"17,900",,"17,000",99,14
1131187780,[네파키즈(아동)]리가플리스공용세트(티+바지세트)(KBF5983),홈,U아동관,롯데백화점 아동의류/잡화,시즌/테마의류/용품,아웃도어 키즈라인,티셔츠/상의,,,,,네파키즈(아동),주)네파,중국,"48,300",,,,7
1095000086,[루이비통][인기모델 재입고!]샤넬/루이비통 外 하이엔드 브랜드전 앵콜!,홈,수입명품,핸드백/가방,숄더백,숄더백,,,,,,,,,"640,000","604,350",,,10
1105076017,[드롱기] 팬히터 / 아이코나 세트 특별 할인전,홈,생활/계절/주방가전,전기주전자/토스터기,전기주전자,기타브랜드,,,,,,,,,"62,400","61,150",,,335
1069175476,[슈콤마보니][슈콤마보니] HEAVEN NO.7 (black)_LSKX55251BK,홈,패션슈즈,스니커즈/캐쥬얼화,디자이너슈즈몰,스니커즈,여성화,,,,,슈콤마보니,코오롱인더스트리(주) FnC부문,대한민국,"278,000","276,610","262,780",,418
10905485,[오투(O2)][최저가]스카겐 AV 장식장,홈,거실/침실가구,거실장/장식장/테이블,장식장/진열장,장식장/진열장,,,,,,오투(O2),동원교역,인도네시아,"315,000","300,890","285,850",,191
1109584151,쿠쿠 인기 10인용 IH전기압력밥솥 CRP-HLF1060SR 외 4종,홈,생활/계절/주방가전,쿠쿠,취사/보온밥솥,,,,,,,,,,"234,000","221,190",,,935
1104938528,[피지오겔(PHYSIOGEL)][피지오겔] 페이셜 로션200ml+크림150ml,홈,수입화장품/향수,스킨케어,크림,수분크림,,,,,,피지오겔(PHYSIOGEL),스티펠,아일랜드,"51,500",,"48,920",,1177
1129420060,[쉬즈미스(SHESMISS)]체크기모밴딩팬츠(SSSLE81530),홈,롯데백화점,여성정장/모피,팬츠,정장팬츠,,,,,,쉬즈미스(SHESMISS),현민,한국,"10,000",,"9,500",,24
1110935919,[알레르망]돌채차렵이불D,홈,롯데백화점,생활/가전,침구,침구/커버 단품/세트,이불,차렵,,,,알레르망,(주)이덕아이앤씨,한국,"59,000","53,100","50,440",,4
1070399016,소니 미러리스 카메라 BEST ★ A5000/A7시리즈 등 인기모델 총모음!,홈,카메라/캠코더/드론,미러리스카메라,소니,a5000,,,,,,,,,"429,000","396,580",,,2113
1132718236,[닥스_양말]양말 16종 택1,홈,롯데백화점,패션슈즈/악세서리,스타킹/양말,양말,,,,,,,,,"10,000","9,000",,,34
1127452597,[빈폴레이디스][ANNIE DOWN] 그레이 애니 FUR 니트 집업 롱 다운 점퍼 (BF5X380103_),홈,롯데백화점,여성정장/모피,점퍼,패딩/다운점퍼,,,,,,빈폴레이디스,삼성물산 패션부문,베트남,"685,300","577,260","548,400",,9
1129887596,[보니알렉스]한파에도 걱정없는 보아털 안감 야상점퍼(BDFY582C),홈,롯데백화점,여성캐주얼,점퍼,야상/사파리점퍼,,,,,,보니알렉스,㈜더휴컴퍼니,미얀마,"90,000",,"85,500",,10
1116734928,[맥시코시(MAXI-COSI)]로디AP카시트 (색상선택) (정상가:43만원) // [사은품:차량보호매트+슈가슈가 고래식판(본품합배송)],홈,U아동관,발육용품/가구/매트,카시트/용품,아동용(주니어) 카시트,전체보기,,,,,맥시코시(MAXI-COSI),네덜란드도렐,네델란드,"268,000","266,660","243,190",,587
12497827,[오브엠]오브엠 버클장식 퍼 롱부츠,홈,TV쇼핑,패션잡화,,,,,,,,오브엠,에프앤씨,한국,"78,000","77,000","73,150",,351
1113763473,[에넥스]프리미엄 릴렉스 천연면피 전동 리클라이너 소파 4인용(양쪽형),홈,거실/침실가구,소파/리클라이너,리클라이너,3인이상&세트,,,,,,에넥스,에넥스OEM,중국,"1,289,000","1,208,630","1,148,200",,22
1069981881,[해일곶감] 고품격 곶감선물세트 10종골라담기,홈,신선식품,과일/농산물,곶감/견과/버섯,곶감,,,,,,,,,,"19,900",,,332
1106179040,[버니블루(BUNNY BLUE)]2015 신상품 캐주얼 글리터링 포인트 슬립온 4E0425,홈,패션슈즈,스니커즈/캐쥬얼화,디자이너슈즈몰,스니커즈,여성화,,,,,버니블루(BUNNY BLUE),㈜르버니스,중국,"10,000",,"9,500",,35
1118908096,[매긴]알파카 블렌디드 코트(MFDWCH02),홈,롯데백화점,여성캐주얼,코트,롱코트,,,,,,매긴,(주)비에스지컴퍼니,중국,"89,000","75,650","71,870",,24
1112517530,[노스페이스(THE NORTH FACE)]쿨백증정 베스트셀링 남성 맥머도2015다운파카 MENS MCMURDO15 DOWN PARKA NVJ1DG55,홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,노스페이스(THE NORTH FACE),(주)영원아웃도어,중국,"420,000","375,730","356,940",,47
1124541965,"[브라이택스]롬머키드2 주니어 카시트 (색상선택) / ★백시트오거나이저(25,000원상당) 증정★ (정가 355,000원)",홈,U아동관,발육용품/가구/매트,카시트/용품,오가닉 카시트,전체보기,,,,,브라이택스,브라이택스,독일,"250,000","248,750","226,860",,115
1130464380,[페리미츠]베이직한 티셔츠부터 클래식한 야상점퍼까지 30종 택1,홈,U아동관,롯데백화점 아동의류/잡화,아동의류/남아/3~9세,티셔츠,맨투맨/라운드넥/브이넥티,긴팔,,,,,,,,"8,100",,,195
1117329384,[몽크로스 스위스]스톤 냄비10종 세트,홈,LOTTE OneTV,주방용품,주방용품,,,,,,,몽크로스 스위스,(주)성우금속,국내산,"69,900",,"66,400",,29
1007039345,[FHI HEAT]FHI HEAT PLATFORM 플랫폼 고데기 /전문가용고데기/빠른가열,홈,미용/헤어/바디,헤어기기,브랜드별,FHI HEAT,,,,,,FHI HEAT,(주)에프에이치아이코리아,국산,"79,000",,"75,050",,885
1094052601,"[에고이스트(EGOIST)-]트렌치,스커트,원피스外 20종 택1",홈,롯데아울렛,여성의류,스커트/팬츠,스커트,스커트,,,,,,,,,"46,800",,,18
1129905569,[MLB키즈]남여공용 롱기장 아웃도어 스포츠 다운 점퍼 LA 다져스(71DJ73461),홈,U아동관,롯데백화점 아동의류/잡화,아동의류/여아/3~9세,점퍼/패딩조끼,다운점퍼,,,,,MLB키즈,F&F;,베트남,"98,000",,"93,100",,8
1110019010,[비너스스타킹]1+1 기획 스타킹外 10종택1,홈,롯데백화점,패션슈즈/악세서리,스타킹/양말,스타킹,,,,,,,,,,"5,000",,,1024
1125763977,[리가(LEEGA)]다운 롱코트 LOW4LD172,홈,롯데백화점,여성정장/모피,가죽/모피,모피/퍼코트,기타 모피/퍼,,,,,리가(LEEGA),(주)리가,중국,"69,000",,"65,550",,8
1129627298,[코지마]장윤정이 추천하는 소형 마사지기 5종,홈,건강/실버용품,안마의자/안마기/렌탈,실버클리닉365,안마기/마사지기,쿠션형 안마기,,,,,,,,,"17,800",,,197
1071341757,[리복(REEBOK)-]리복 젯퓨즈 런 m46545,홈,롯데아울렛,스포츠/아웃도어,스포츠 슈즈,스포츠/기능화,워킹화/런닝화,,,,,리복(REEBOK)-,아디다스코리아,중국,"29,000",,"27,550",,16
1080555337,"[젤리맘][스크래치]젤리맘 와이즈체어 시즌3/백일~5살까지/부스터/유아의자/유아식탁의자(정상가 89,000원)",홈,U아동관,발육용품/가구/매트,유아동 가구/침구,식탁의자,전체보기,,,,,젤리맘,(주)피유텍,대한민국,"53,000",,"50,350",,196
1068109354,[LG전자]14Z950-GT50K (5세대 인텔i5-5200U 2.2GHz / 8GB / 128BB SSD / Full HD 1920x1080 / 980g / 화이트 ),홈,컴퓨터/노트북/게임,브랜드별 매장,LG전자,노트북,,,,,,LG전자,LG전자,중국,"1,333,320","1,266,650","1,203,320",,121
12498703,[블루에어][Blueair][블루에어] 블루에어 NEW 공기청정기(650E),홈,TV쇼핑,가전,,,,,,,,블루에어,"Shenzhen Dingxin Tech co ,. LTD",중국,"1,290,000","1,189,000","1,129,550",,526
1101276456,[일월]★똑똑한 난방비절약 실천★ 일월 전기방석/온수매트/온열매트 베스트셀러 30종,홈,건강/실버용품,온열매트/전기요,실버클리닉365,건강 베개/방석,베개,,,,,,,,"10,400","9,880",,,1993
1119173127,[마에스트로/로가디스外] 정장특가SALE!! 8드랍&오렌지라인外 13종택1,홈,롯데백화점,남성정장/셔츠,정장세트,원버튼정장,그레이,,,,,,,,"98,000","88,200",,,59
1088320941,[빅토리아스웨덴(에그팩)]★단독구성★ 오리지널/뉴에그팩 아이몰 단독 구성할인전 인기 9종골라담기,홈,수입화장품/향수,클렌징/선케어,미용비누,미용비누,,,,,,,,,,"17,900",,,317
1132343041,[리복/화숙리外]브라팬티/드로즈/동내의 스타일 택1,홈,언더웨어,여성언더웨어,브라팬티세트,자수/레이스세트,,,,,,,,,,"6,900",,,455
1132343028,[R.ROBOT][이월상품] (BL)ST시보리데님팬츠(15119-410-09),홈,U아동관,롯데백화점 아동의류/잡화,아동의류/남아/3~9세,바지,데님,긴바지,,,,R.ROBOT,(주)서양네트웍스,중국,"46,000",,"43,700",,24
1132315835,[루미씨]★S~XXL★ 마법밴딩 데님팬츠 外 기모티셔츠*기모바지 베스트 10종  ★파격특가★  기모청바지/기모바지/기모스키니/밴딩바지/겨울스키니/기모티셔츠,홈,트렌드패션,하의류,오가게 전문관,팬츠,스키니/레깅스,,,,,,,,,"16,800",,,93
1129700496,[에잇세컨즈]남여 인기 코트/패딩/점퍼/무스탕 外 묶음 택1,홈,캐주얼의류,자켓/점퍼/코트,점퍼,다운점퍼,,,,,,,,,"29,900","26,910",,,53
1129446237,[행텐(HANGTEN)]여성 엠보싱 경량 오리털 점퍼(GI51A49BS),홈,롯데백화점,진/유니섹스,점퍼,패딩/다운점퍼,,,,,,행텐(HANGTEN),브랜디드라이프스타일코리아,중국,"39,900",,"37,900",,17
1092395813,[꿈비](추사랑매트)[꿈비 범퍼매트] 드로잉 초승달(5단 폴더매트 2개 세트) / 폴더 층간소음방지 유아놀이방매,홈,U아동관,발육용품/가구/매트,놀이방매트/안전용품,대형/초대형 놀이방매트,전체보기,,,,,꿈비,꿈비,대한민국,"329,000","327,350","298,550",,33
7768885,[쁘띠라뺑]에코베어 아기침대(무도장),홈,U아동관,발육용품/가구/매트,유아동 가구/침구,유아동 침대,전체보기,,,,,쁘띠라뺑,청도보오린,중국,"239,000","221,160","201,690",,218
1131228706,[앤드지][AND Z BY ZIOZIA] 2015F/W 패턴물 풀오버 스웨터[BLV4ER1003],홈,롯데백화점,남성캐릭터정장,니트/스웨터,라운드넥니트,체크/패턴,,,,,앤드지,신성통상,베트남,"43,000",,"40,850",,4
1131154762,[라떼르]라떼르 체리피치 바디케어 세트,홈,롯데백화점,식품,생필품/화장품,생필품,바디워시/로션,,,,,라떼르,(주)네이쳐블루,한국,"9,900",,"9,400",,28
1111084944,[베네피트]리얼 치키 파티,홈,롯데백화점,명품화장품,세트,메이크업세트,립 메이크업,,,,,베네피트,베네피트 코스메틱스,프랑스,"62,000",,"58,900",,23
1114961546,[천재교육]2016년 월간우등생학습 1년 정기구독,홈,U아동관,유아동도서/완구,학습지/영어/외국어/DVD,학습지/참고서,초등고학년,,,,,천재교육,천재교육,대한민국,"129,000","116,100","110,290",,618
1116740648,[JJ지고트]여성스런 레이스 넥 포인트의 울혼방 원피스(GGFL500717),홈,롯데백화점,여성캐주얼,원피스,쉬폰/레이스원피스,,,,,,JJ지고트,㈜바바패션,한국,"49,500","44,550","42,320",,19
1100770161,[예닮]예두원/아동한복/유아한복/남아한복/장신구,홈,U아동관,유아동의류/잡화,시즌/테마/한복,보리보리 전문관,유아동관☞키즈멤버쉽,한복/소품,예닮한복,,,예닮,단동금상무역유한회사,중국,"59,000","53,100","50,440",,28
1131210402,판매불가 상품,,,,,,,,,,,,,,,,,,
12486375,[에코라믹]에코라믹 컬링스톤 프라이팬 세트(28프라이팬+28궁중팬+28그릴팬+28냄비+28유리뚜껑+20궁중팬+18멀티팬+주걱세트),홈,TV쇼핑,주방,,,,,,,,에코라믹,드림셰프,한국,"50,900","49,900","47,400",,278
1132501994,[디스커버리]디스커버리 WINCHESTER (윈체스터) 다운자켓 (정상가 790.000원) DWDJ74561,홈,롯데백화점,아웃도어/골프/레저,여성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,디스커버리,F&F;,베트남,"474,000","424,040","402,840",,7
1066724605,[파크론]1+1 코지램 디자인 거실매트 190 (190x130x1.2cm),홈,생활용품/홈데코/리빙,매트/발판/생활잡화,친환경전문관,생활/주방매트,거실/디자인매트,,,,,파크론,파크론,한국,"107,000",,"101,650",,142
1132533865,[국민아동화]나이키키즈 다이나모프리 레볼루션 아동운동화 10종 택일,홈,스포츠패션/슈즈,스포츠슈즈,키즈슈즈,아동화,,,,,,,,,,"39,800",,,865
1129930875,[지오다노(GIORDANO)]남자 솔리드/체크 셔츠 5종 택1(045801_045803_045804_045805_045205),홈,롯데백화점,진/유니섹스,셔츠/남방,스트라이프 셔츠/남방,,,,,,지오다노(GIORDANO),지오다노,중국,"15,000","12,750","12,110",,26
1126416029,[로즈버드바이비비안(ROSEBUDBYVIVIEN)]머스트헤브 노라인 헴팬티 스타일 택1 (QMCC0007~QMCC0011),홈,언더웨어,여성언더웨어,팬티,노라인/헴팬티,,,,,,로즈버드바이비비안(ROSEBUDBYVIVIEN),㈜남영비비안,중국OEM,"4,400","3,960","3,760",,48
12498245,[한샘인테리어][HANSSEM] 한샘 시스템 붙박이장 3150mm (약 10.5자),홈,TV쇼핑,가구/인테리어,,,,,,,,한샘인테리어,(주)한샘,한국,"1,429,000","1,328,040","1,261,640",,96
1125146747,[예닮]16년 설 신상 예인나/아동한복/유아한복/여아한복/장신구,홈,U아동관,유아동의류/잡화,시즌/테마/한복,보리보리 전문관,유아동관☞키즈멤버쉽,한복/소품,예닮한복,,,예닮,단동금상무역유한회사,중국,"79,000","71,100","67,540",,5
1134903364,[R.ROBOT]맨투맨/셔츠/팬츠/야구점퍼 15종 1택,홈,U아동관,롯데백화점 아동의류/잡화,시즌/테마의류/용품,아웃도어 키즈라인,티셔츠/상의,,,,,,,,"33,000","28,050",,,209
1070146547,[나스]블러쉬 (4.8g),홈,롯데백화점,명품화장품,메이크업,블러셔/하이라이터,,,,,,나스,COSMETICA,캐나다,"40,000",,"38,000",,255
1112309264,[포트메리온][포트메리온]보타닉가든 엑센트볼 5P 세트 20cm-PM_BG78046-X_FF_,홈,주방명품브랜드관,테이블웨어,포트메리온,,,,,,,포트메리온,PORTMEIRION,중국,"39,900",,"37,900",,207
1055508403,[헤라(HERA)][3월]UV 미스트쿠션 울트라 모이스처 세트,홈,롯데백화점,명품화장품,메이크업,메이크업세트,,,,,,헤라(HERA),(주)아모레퍼시픽,한국,"48,000","45,600","43,320",,372
1106951138,내남자의 슈즈! 국민제화 엘칸토 남성화 대전!,홈,패션슈즈,남성화,디자이너슈즈몰,정장화,정장화(10만원이상),,,,,,,,,"66,000",,,25
1133628820,[노스페이스화이트라벨(프리미엄)]남성부띠 구스다운부츠[NZS99D60],홈,롯데백화점,스포츠패션/슈즈,스포츠슈즈,방한화/패딩부츠,패딩부츠,,,,,노스페이스화이트라벨(프리미엄),주)영원아웃도어,방글라데시,"63,000",,"59,850",,0
1129889132,[베스띠벨리]소매배색 롱 박시한 재킷(BJJ2116-1),홈,롯데백화점,여성정장/모피,재킷,테일러드재킷,,,,,,베스띠벨리,주  신원,한국,"45,000",,"42,750",,6
1131508910,[버커루(BUCKAROO)]남여공용 20수 라쿤 후드 블랙 하트풀 다운 점퍼(B154DW020P),홈,롯데백화점,진/유니섹스,점퍼,패딩/다운점퍼,,,,,,버커루(BUCKAROO),MK트렌드,베트남,"134,550","114,370","108,650",,5
1127819083,[존바바토스][쇼핑백증정(랜덤)+무료선물포장가능]존바바토스 아티산 오드뚜왈렛 75ml,홈,수입화장품/향수,향수,남성향수,50ml이상,,,,,,존바바토스,엘리자베스아덴,미국,"41,000",,,,33
1131431372,[JJ지고트]럭셔리한 배색포인트 원피스(GGZFL400783),홈,롯데백화점,여성캐주얼,원피스,면원피스,,,,,,JJ지고트,㈜바바패션,중국,"49,000",,"46,550",,7
1105920489,[금강] 효도화&클락스 15종 택1,홈,패션슈즈,백화점 브랜드,디자이너슈즈몰,금강제화(Kumkang),골프/등산화,,,,,,,,"69,000","58,650",,,88
1129616550,[핏플랍][fitflop™] 15AW 스포티레이스업묵룩_네이비,홈,롯데백화점,패션슈즈/악세서리,여성화,부츠/앵클부츠/부티,양털/패딩부츠,,,,,핏플랍,핏플랍,베트남,"197,300",,"187,430",,0
1069447867,[거창유기]대통령상 수상 이기홍 선생의 거창유기,홈,LOTTE OneTV,주방용품,주방용품,,,,,,,거창유기,거창유기공방,한국,"699,000","692,710","658,070",,2
1127455416,[삼성전자]LED TV UN32J4030AFXKR 80cm 스탠드형 [택배발송],홈,TV/냉장고/세탁기/에어컨,영상가전,LED TV,Samsung (삼성),,,,,,삼성전자,삼성전자,베트남,"360,000","331,200","314,640",,10
1108675697,[나이키(NIKE)]우먼스 나이키 에어맥스 테아 프리미엄  616723-007,홈,롯데백화점,스포츠패션/슈즈,스포츠슈즈,운동화,여성용,,,,,나이키(NIKE),Nike inc.,중국,"139,000",,"132,050",,44
1130946714,"[게스(GUESS)]남녀커플 M톤 인디고 스키니스 2종택일 (MF0D9170,YF0D9178)",홈,롯데백화점,진/유니섹스,데님,스키니진,,,,,,게스(GUESS),게스홀딩스코리아,한국,"49,000",,"46,550",,25
1133082830,[밀레(MILLET)][14년 F/W 신상품 남여공용] 콜드제로:아이아스2 헤비다운자켓 (MXJWD400),홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,밀레(MILLET),(주)밀레,베트남,"99,000",,"94,050",,2
12496776,[어포스트로피]APOSTROPHE 어포스트로피 빅라쿤 와펜 야상점퍼,홈,TV쇼핑,여성의류,,,,,,,,어포스트로피,넥스트 에프엘,미얀마,"358,000","354,860","337,120",,265
12191759,[영진표고]팔각혼합 표고버섯세트,홈,롯데백화점,식품,쌀/잡곡/버섯/나물,버섯 혼합세트,,,,,,영진표고,㈜영진표고,한국,"100,000",,,98,46
1129687303,[밀레(MILLET)]15F/W 남성 보스 다운 (MMKWD130),홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,밀레(MILLET),세진,베트남,"99,000",,"94,050",,7
12502537,[어니스트 슈퍼푸드][NEW]어니스트 유기농 코코넛오일 6병+코코넛 비누,홈,TV쇼핑,식품/건강식품,,,,,,,,어니스트 슈퍼푸드,"TROPICAL NUTRITION CO., LTD",태국,"69,900","68,900","65,450",98,287
1014599187,[나이키키즈][국민아동화]나이키키즈 다이나모 프리 아동운동화 DYNAMO FREE PS (343738) 2종 택일,홈,스포츠패션/슈즈,스포츠슈즈,키즈슈즈,아동화,,,,,,나이키키즈,NIKE,중국,"53,800",,"51,110",,415
1129467757,[앤듀(ANDEW)]남여공용 AF-61 항공점퍼 (O154JP061P),홈,롯데백화점,진/유니섹스,점퍼,야상/사파리점퍼,,,,,,앤듀(ANDEW),MK트렌드,베트남,"79,000","67,150","63,790",,20
1109176158,[코오롱스포츠]여성 중기장 솔리드 중량 다운자켓(아이벡스) (JKJDW15310),홈,롯데백화점,아웃도어/골프/레저,여성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,코오롱스포츠,코오롱인더스트리(주) FnC부문,중국,"530,000","526,820","500,480",,30
1134332965,"[아디다스(키즈)]슈퍼스타 360 I 2종 [S74741,S74742]",홈,U아동관,롯데백화점 유아복/출산용품,신발/가방/잡화,운동화/스니커즈,공용,,,,,아디다스(키즈),(주)아디다스코리아,베트남,"44,000",,"41,800",,12
12498647,판매불가 상품,,,,,,,,,,,,,,,,,,
1132671272,[케네스레이디]콜린다운 점퍼(EGDHFJ89),홈,롯데백화점,여성캐주얼,점퍼,패딩/다운점퍼,,,,,,케네스레이디,(주)린컴퍼니,베트남,"79,000","71,100","67,540",,1
1126225355,[라푸마(LAFUMA)]여성 캐주얼 롱 다운 점퍼[LOJ04DF03],홈,롯데백화점,아웃도어/골프/레저,여성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,라푸마(LAFUMA),(주)LF,인도네시아,"185,000","157,250","149,390",,7
1079852816,[베이비뵨]Bouncer Balance Soft 바운서 밸런스 소프트 코튼,홈,U아동관,발육용품/가구/매트,유모차/보행기,보행기/쏘서/바운서,전체보기,,,,,베이비뵨,베이비뵨(주),스웨덴,"240,000","238,800","217,790",,110
1081068688,[아이오페(IOPE)]아모레퍼시픽 최다득템찬스! 기초/색조/최대50%할인 아이오페/라네즈/마몽드/베리떼外 29종 택1,홈,국내화장품,아모레퍼시픽,라네즈,라네즈 옴므,,,,,,,,,"32,000","22,400",,,174
